"timestamp","pm10","pm2.5","pm1","noise","illuminance","irradiance","temperature","humidity","presure","voltage","batery","panel","sensor"
"2020-09-12T10:11:56.000Z","{""value"":19.8,""max"":24,""min"":18,""sd"":1.52}","{""value"":17.07,""max"":20,""min"":15,""sd"":1.28}","{""value"":11.87,""max"":15,""min"":10,""sd"":1.36}",,,,,,,,,,2
"2020-09-12T10:11:56.000Z",,,,"{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":591,""max"":591,""min"":591,""sd"":0}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":22.82,""max"":22.85,""min"":22.79,""sd"":0.07}","{""value"":72.74,""max"":73.23,""min"":72.54,""sd"":0.28}","{""value"":900.44,""max"":900.5,""min"":900.36,""sd"":0.14}","{""value"":4.91,""max"":4.91,""min"":4.91,""sd"":0}","{""value"":4.09,""max"":4.09,""min"":4.09,""sd"":0}","{""value"":0.01,""max"":0.03,""min"":0,""sd"":0.06}",
"2020-09-12T09:56:16.000Z",,,,"{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":591,""max"":591,""min"":591,""sd"":0}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":22.83,""max"":22.86,""min"":22.81,""sd"":0.06}","{""value"":72.64,""max"":73.17,""min"":72.43,""sd"":0.26}","{""value"":900.45,""max"":900.53,""min"":900.38,""sd"":0.13}","{""value"":4.91,""max"":4.91,""min"":4.91,""sd"":0}","{""value"":4.09,""max"":4.09,""min"":4.09,""sd"":0}","{""value"":0,""max"":0.01,""min"":0,""sd"":0.04}",
"2020-09-12T09:56:16.000Z","{""value"":14.77,""max"":18,""min"":12,""sd"":1.29}","{""value"":13.37,""max"":15,""min"":11,""sd"":1}","{""value"":9.97,""max"":11,""min"":8,""sd"":0.87}",,,,,,,,,,2
"2020-09-12T09:40:57.000Z",,,,"{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":591,""max"":591,""min"":591,""sd"":0}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":22.91,""max"":22.95,""min"":22.84,""sd"":0.09}","{""value"":72.79,""max"":73.38,""min"":72.39,""sd"":0.37}","{""value"":900.31,""max"":900.44,""min"":900.17,""sd"":0.15}","{""value"":4.91,""max"":4.91,""min"":4.9,""sd"":0.01}","{""value"":4.09,""max"":4.09,""min"":4.09,""sd"":0}","{""value"":0,""max"":0.02,""min"":0,""sd"":0.04}",
"2020-09-12T09:40:57.000Z","{""value"":16.2,""max"":20,""min"":14,""sd"":1.47}","{""value"":14.67,""max"":17,""min"":13,""sd"":1.45}","{""value"":10.87,""max"":13,""min"":9,""sd"":1.19}",,,,,,,,,,2
"2020-09-12T09:25:39.000Z",,,,"{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":591,""max"":591,""min"":591,""sd"":0}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":22.93,""max"":22.94,""min"":22.91,""sd"":0.07}","{""value"":72.95,""max"":73.41,""min"":72.37,""sd"":0.4}","{""value"":900.01,""max"":900.2,""min"":899.9,""sd"":0.15}","{""value"":4.91,""max"":4.91,""min"":4.9,""sd"":0.02}","{""value"":4.09,""max"":4.09,""min"":4.09,""sd"":0}","{""value"":0,""max"":0.02,""min"":0,""sd"":0.04}",
"2020-09-12T09:25:39.000Z","{""value"":20,""max"":25,""min"":17,""sd"":2.3}","{""value"":17.73,""max"":21,""min"":16,""sd"":1.28}","{""value"":13.87,""max"":15,""min"":13,""sd"":0.83}",,,,,,,,,,2
"2020-09-12T09:10:23.000Z","{""value"":15.6,""max"":21,""min"":11,""sd"":2.39}","{""value"":13.97,""max"":18,""min"":11,""sd"":2.3}","{""value"":11.17,""max"":14,""min"":9,""sd"":1.79}",,,,,,,,,,2
"2020-09-12T09:10:23.000Z",,,,"{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":591,""max"":591,""min"":591,""sd"":0}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":22.91,""max"":22.92,""min"":22.89,""sd"":0.07}","{""value"":71.45,""max"":72.34,""min"":70.57,""sd"":0.56}","{""value"":899.82,""max"":899.94,""min"":899.71,""sd"":0.15}","{""value"":4.91,""max"":4.92,""min"":4.91,""sd"":0.02}","{""value"":4.09,""max"":4.09,""min"":4.09,""sd"":0}","{""value"":0,""max"":0.02,""min"":0,""sd"":0.04}",
"2020-09-12T08:55:06.000Z",,,,"{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":591,""max"":591,""min"":591,""sd"":0}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":22.86,""max"":22.9,""min"":22.81,""sd"":0.08}","{""value"":70.42,""max"":70.79,""min"":70.02,""sd"":0.31}","{""value"":899.7,""max"":899.79,""min"":899.64,""sd"":0.13}","{""value"":4.91,""max"":4.91,""min"":4.91,""sd"":0}","{""value"":4.09,""max"":4.09,""min"":4.09,""sd"":0}","{""value"":0,""max"":0.01,""min"":0,""sd"":0.02}",
"2020-09-12T08:55:06.000Z","{""value"":11.93,""max"":15,""min"":8,""sd"":2.69}","{""value"":10.2,""max"":12,""min"":8,""sd"":1.61}","{""value"":7.27,""max"":9,""min"":6,""sd"":1.03}",,,,,,,,,,2
"2020-09-12T08:39:52.000Z","{""value"":13.7,""max"":22,""min"":7,""sd"":4.64}","{""value"":12.73,""max"":19,""min"":7,""sd"":3.88}","{""value"":9.3,""max"":14,""min"":6,""sd"":2.97}",,,,,,,,,,2
"2020-09-12T08:39:52.000Z",,,,"{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":591,""max"":591,""min"":591,""sd"":0}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":22.74,""max"":22.81,""min"":22.66,""sd"":0.1}","{""value"":70.03,""max"":70.62,""min"":69.37,""sd"":0.44}","{""value"":899.93,""max"":900.05,""min"":899.73,""sd"":0.17}","{""value"":4.91,""max"":4.91,""min"":4.9,""sd"":0.03}","{""value"":4.09,""max"":4.09,""min"":4.09,""sd"":0}","{""value"":0,""max"":0.03,""min"":0,""sd"":0.06}",
"2020-09-12T08:24:39.000Z","{""value"":12.73,""max"":15,""min"":11,""sd"":0.96}","{""value"":10.93,""max"":12,""min"":9,""sd"":0.96}","{""value"":8.4,""max"":10,""min"":7,""sd"":0.83}",,,,,,,,,,2
"2020-09-12T08:24:39.000Z",,,,"{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":590.97,""max"":591,""min"":590,""sd"":0.31}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":22.6,""max"":22.67,""min"":22.57,""sd"":0.09}","{""value"":70.86,""max"":71.62,""min"":70.25,""sd"":0.43}","{""value"":900.11,""max"":900.2,""min"":900,""sd"":0.13}","{""value"":4.91,""max"":4.91,""min"":4.9,""sd"":0.02}","{""value"":4.09,""max"":4.1,""min"":4.09,""sd"":0.02}","{""value"":0,""max"":0.03,""min"":0,""sd"":0.07}",
"2020-09-12T08:09:26.000Z","{""value"":12.1,""max"":15,""min"":9,""sd"":1.23}","{""value"":10.97,""max"":13,""min"":8,""sd"":1.14}","{""value"":7.63,""max"":9,""min"":6,""sd"":0.91}",,,,,,,,,,2
"2020-09-12T08:09:26.000Z",,,,"{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":591,""max"":591,""min"":591,""sd"":0}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":22.7,""max"":22.78,""min"":22.6,""sd"":0.11}","{""value"":71.36,""max"":72.26,""min"":70.51,""sd"":0.51}","{""value"":900.19,""max"":900.24,""min"":900.12,""sd"":0.13}","{""value"":4.91,""max"":4.92,""min"":4.9,""sd"":0.03}","{""value"":4.09,""max"":4.1,""min"":4.09,""sd"":0.04}","{""value"":0.01,""max"":0.03,""min"":0,""sd"":0.08}",
"2020-09-12T07:54:11.000Z",,,,"{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":591,""max"":591,""min"":591,""sd"":0}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":22.86,""max"":22.98,""min"":22.74,""sd"":0.14}","{""value"":71.04,""max"":72.76,""min"":70,""sd"":0.76}","{""value"":900.02,""max"":900.13,""min"":899.95,""sd"":0.14}","{""value"":4.91,""max"":4.92,""min"":4.9,""sd"":0.03}","{""value"":4.1,""max"":4.1,""min"":4.09,""sd"":0.05}","{""value"":0,""max"":0.03,""min"":0,""sd"":0.06}",
"2020-09-12T07:54:11.000Z","{""value"":12.47,""max"":15,""min"":9,""sd"":1.88}","{""value"":11.27,""max"":13,""min"":9,""sd"":1.03}","{""value"":9.2,""max"":10,""min"":8,""sd"":0.68}",,,,,,,,,,2
"2020-09-12T07:38:58.000Z","{""value"":8.7,""max"":11,""min"":7,""sd"":1.27}","{""value"":7.9,""max"":10,""min"":6,""sd"":1.13}","{""value"":6.17,""max"":8,""min"":5,""sd"":1.1}",,,,,,,,,,2
"2020-09-12T07:38:58.000Z",,,,"{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":591,""max"":591,""min"":591,""sd"":0}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":23.05,""max"":23.08,""min"":22.98,""sd"":0.08}","{""value"":70.08,""max"":73.03,""min"":67.94,""sd"":1.5}","{""value"":899.99,""max"":900.05,""min"":899.93,""sd"":0.13}","{""value"":4.91,""max"":4.92,""min"":4.91,""sd"":0.02}","{""value"":4.1,""max"":4.1,""min"":4.09,""sd"":0.05}","{""value"":0,""max"":0.03,""min"":0,""sd"":0.05}",
"2020-09-12T07:23:45.000Z","{""value"":8.4,""max"":10,""min"":7,""sd"":1.3}","{""value"":7.73,""max"":10,""min"":6,""sd"":1.1}","{""value"":6.67,""max"":9,""min"":5,""sd"":1.05}",,,,,,,,,,2
"2020-09-12T07:23:45.000Z",,,,"{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":591,""max"":591,""min"":591,""sd"":0}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":23.09,""max"":23.16,""min"":23.06,""sd"":0.08}","{""value"":69.22,""max"":70.77,""min"":67.58,""sd"":1.15}","{""value"":900.07,""max"":900.15,""min"":899.99,""sd"":0.14}","{""value"":4.91,""max"":4.92,""min"":4.91,""sd"":0.02}","{""value"":4.1,""max"":4.1,""min"":4.09,""sd"":0.06}","{""value"":0,""max"":0.01,""min"":0,""sd"":0.04}",
"2020-09-12T07:08:00.000Z","{""value"":9.2,""max"":12,""min"":7,""sd"":1.14}","{""value"":8.23,""max"":10,""min"":6,""sd"":1.01}","{""value"":6.07,""max"":8,""min"":5,""sd"":0.8}",,,,,,,,,,2
"2020-09-12T07:08:00.000Z",,,,"{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":591,""max"":591,""min"":591,""sd"":0}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":23.2,""max"":23.33,""min"":23.16,""sd"":0.11}","{""value"":70.9,""max"":72.09,""min"":70.14,""sd"":0.62}","{""value"":899.85,""max"":900,""min"":899.75,""sd"":0.15}","{""value"":4.91,""max"":4.92,""min"":4.9,""sd"":0.03}","{""value"":4.1,""max"":4.1,""min"":4.09,""sd"":0.04}","{""value"":0,""max"":0.03,""min"":0,""sd"":0.06}",
"2020-09-12T06:52:40.000Z",,,,"{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":591.83,""max"":592,""min"":591,""sd"":0.46}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":23.64,""max"":23.89,""min"":23.35,""sd"":0.2}","{""value"":67.53,""max"":70.14,""min"":64.54,""sd"":1.68}","{""value"":899.64,""max"":899.77,""min"":899.55,""sd"":0.14}","{""value"":4.91,""max"":4.92,""min"":4.91,""sd"":0.05}","{""value"":4.1,""max"":4.1,""min"":4.1,""sd"":0}","{""value"":0,""max"":0.03,""min"":0,""sd"":0.05}",
"2020-09-12T06:52:40.000Z","{""value"":9.4,""max"":11,""min"":8,""sd"":0.74}","{""value"":8.13,""max"":10,""min"":7,""sd"":0.83}","{""value"":6.93,""max"":8,""min"":5,""sd"":0.7}",,,,,,,,,,2
"2020-09-12T06:37:26.000Z",,,,"{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":592,""max"":592,""min"":592,""sd"":0}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":23.97,""max"":24.04,""min"":23.87,""sd"":0.11}","{""value"":63.1,""max"":64.39,""min"":62.48,""sd"":0.59}","{""value"":899.8,""max"":899.99,""min"":899.61,""sd"":0.18}","{""value"":4.91,""max"":4.92,""min"":4.91,""sd"":0.04}","{""value"":4.1,""max"":4.1,""min"":4.1,""sd"":0}","{""value"":0,""max"":0.03,""min"":0,""sd"":0.06}",
"2020-09-12T06:37:26.000Z","{""value"":8.17,""max"":13,""min"":6,""sd"":1.37}","{""value"":7,""max"":8,""min"":5,""sd"":0.9}","{""value"":5.73,""max"":7,""min"":4,""sd"":0.9}",,,,,,,,,,2
"2020-09-12T06:21:47.000Z","{""value"":8.27,""max"":10,""min"":7,""sd"":0.96}","{""value"":7.73,""max"":9,""min"":6,""sd"":0.88}","{""value"":6.13,""max"":7,""min"":5,""sd"":0.52}",,,,,,,,,,2
"2020-09-12T06:21:47.000Z",,,,"{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":592,""max"":592,""min"":592,""sd"":0}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":24,""max"":24.04,""min"":23.96,""sd"":0.09}","{""value"":63.63,""max"":64.05,""min"":63.27,""sd"":0.33}","{""value"":900.1,""max"":900.23,""min"":899.94,""sd"":0.16}","{""value"":4.91,""max"":4.92,""min"":4.91,""sd"":0.05}","{""value"":4.1,""max"":4.1,""min"":4.1,""sd"":0}","{""value"":0,""max"":0.01,""min"":0,""sd"":0.05}",
"2020-09-12T06:06:18.000Z","{""value"":7.33,""max"":12,""min"":4,""sd"":1.87}","{""value"":6.33,""max"":9,""min"":4,""sd"":1.38}","{""value"":5.1,""max"":7,""min"":3,""sd"":1.19}",,,,,,,,,,2
"2020-09-12T06:06:18.000Z",,,,"{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":592,""max"":592,""min"":592,""sd"":0}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":24.13,""max"":24.19,""min"":24.02,""sd"":0.1}","{""value"":62.97,""max"":63.35,""min"":62.45,""sd"":0.36}","{""value"":900.24,""max"":900.32,""min"":900.15,""sd"":0.13}","{""value"":4.91,""max"":4.92,""min"":4.91,""sd"":0.05}","{""value"":4.1,""max"":4.1,""min"":4.1,""sd"":0}","{""value"":0.01,""max"":0.04,""min"":0,""sd"":0.07}",
"2020-09-12T05:51:10.000Z",,,,"{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":592,""max"":592,""min"":592,""sd"":0}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":24.23,""max"":24.28,""min"":24.17,""sd"":0.1}","{""value"":62.7,""max"":63.76,""min"":62.32,""sd"":0.44}","{""value"":900.29,""max"":900.44,""min"":900.21,""sd"":0.16}","{""value"":4.91,""max"":4.92,""min"":4.91,""sd"":0.05}","{""value"":4.1,""max"":4.1,""min"":4.1,""sd"":0}","{""value"":0.01,""max"":0.03,""min"":0,""sd"":0.07}",
"2020-09-12T05:51:10.000Z","{""value"":7.2,""max"":11,""min"":5,""sd"":1.74}","{""value"":5.73,""max"":7,""min"":5,""sd"":0.8}","{""value"":4.93,""max"":6,""min"":4,""sd"":0.7}",,,,,,,,,,2
"2020-09-12T05:35:58.000Z",,,,"{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":592,""max"":592,""min"":592,""sd"":0}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":24.25,""max"":24.28,""min"":24.2,""sd"":0.08}","{""value"":63.57,""max"":64.05,""min"":63.17,""sd"":0.32}","{""value"":900.56,""max"":900.73,""min"":900.41,""sd"":0.17}","{""value"":4.91,""max"":4.92,""min"":4.91,""sd"":0.05}","{""value"":4.1,""max"":4.1,""min"":4.1,""sd"":0}","{""value"":0,""max"":0.01,""min"":0,""sd"":0.07}",
"2020-09-12T05:35:58.000Z","{""value"":7.4,""max"":8,""min"":6,""sd"":0.74}","{""value"":7.13,""max"":8,""min"":6,""sd"":0.64}","{""value"":5.47,""max"":6,""min"":4,""sd"":0.74}",,,,,,,,,,2
"2020-09-12T05:20:43.000Z","{""value"":11.83,""max"":21,""min"":6,""sd"":4.17}","{""value"":10.33,""max"":18,""min"":6,""sd"":3.75}","{""value"":8.17,""max"":13,""min"":5,""sd"":2.78}",,,,,,,,,,2
"2020-09-12T05:20:43.000Z",,,,"{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":592,""max"":592,""min"":592,""sd"":0}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":24.19,""max"":24.22,""min"":24.17,""sd"":0.07}","{""value"":63.64,""max"":64.08,""min"":63.34,""sd"":0.35}","{""value"":900.83,""max"":900.99,""min"":900.69,""sd"":0.18}","{""value"":4.91,""max"":4.92,""min"":4.91,""sd"":0.05}","{""value"":4.1,""max"":4.1,""min"":4.1,""sd"":0}","{""value"":0.01,""max"":0.03,""min"":0,""sd"":0.06}",
"2020-09-12T05:05:29.000Z",,,,"{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":592,""max"":592,""min"":592,""sd"":0}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":24.18,""max"":24.2,""min"":24.15,""sd"":0.1}","{""value"":64.23,""max"":65.22,""min"":63.8,""sd"":0.44}","{""value"":901.02,""max"":901.09,""min"":900.93,""sd"":0.13}","{""value"":4.91,""max"":4.92,""min"":4.91,""sd"":0.05}","{""value"":4.1,""max"":4.1,""min"":4.1,""sd"":0}","{""value"":0.01,""max"":0.03,""min"":0,""sd"":0.07}",
"2020-09-12T05:05:29.000Z","{""value"":10.07,""max"":14,""min"":6,""sd"":2.79}","{""value"":8.07,""max"":9,""min"":6,""sd"":0.88}","{""value"":6.4,""max"":7,""min"":5,""sd"":0.63}",,,,,,,,,,2
"2020-09-12T04:50:17.000Z","{""value"":11.3,""max"":16,""min"":8,""sd"":2.07}","{""value"":9.83,""max"":12,""min"":8,""sd"":1.2}","{""value"":7.77,""max"":10,""min"":6,""sd"":1.03}",,,,,,,,,,2
"2020-09-12T04:50:17.000Z",,,,"{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":592.13,""max"":593,""min"":592,""sd"":0.45}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":24.29,""max"":24.36,""min"":24.2,""sd"":0.1}","{""value"":64.83,""max"":65.53,""min"":64.01,""sd"":0.55}","{""value"":901.06,""max"":901.14,""min"":900.99,""sd"":0.14}","{""value"":4.91,""max"":4.92,""min"":4.91,""sd"":0.05}","{""value"":4.1,""max"":4.1,""min"":4.1,""sd"":0}","{""value"":0,""max"":0.02,""min"":0,""sd"":0.06}",
"2020-09-12T04:35:03.000Z",,,,"{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":592.94,""max"":593,""min"":592,""sd"":0.37}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":24.42,""max"":24.48,""min"":24.34,""sd"":0.09}","{""value"":65.21,""max"":66.13,""min"":63.79,""sd"":0.87}","{""value"":901.18,""max"":901.26,""min"":901.09,""sd"":0.15}","{""value"":4.91,""max"":4.92,""min"":4.91,""sd"":0.05}","{""value"":4.1,""max"":4.11,""min"":4.1,""sd"":0.02}","{""value"":0,""max"":0.01,""min"":0,""sd"":0.07}",
"2020-09-12T04:35:03.000Z","{""value"":10.73,""max"":14,""min"":9,""sd"":1.71}","{""value"":9.87,""max"":11,""min"":9,""sd"":0.83}","{""value"":7.67,""max"":9,""min"":6,""sd"":0.72}",,,,,,,,,,2
"2020-09-12T04:19:26.000Z","{""value"":14.37,""max"":18,""min"":10,""sd"":1.74}","{""value"":12.73,""max"":15,""min"":10,""sd"":1.3}","{""value"":9.97,""max"":12,""min"":8,""sd"":1.37}",,,,,,,,,,2
"2020-09-12T04:19:26.000Z",,,,"{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":593,""max"":593,""min"":593,""sd"":0}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":24.51,""max"":24.54,""min"":24.47,""sd"":0.08}","{""value"":65.85,""max"":66.05,""min"":65.71,""sd"":0.22}","{""value"":901.19,""max"":901.27,""min"":901.13,""sd"":0.13}","{""value"":4.91,""max"":4.92,""min"":4.91,""sd"":0.04}","{""value"":4.1,""max"":4.11,""min"":4.1,""sd"":0.02}","{""value"":0.01,""max"":0.05,""min"":0,""sd"":0.07}",
"2020-09-12T04:03:55.000Z",,,,"{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":593,""max"":593,""min"":593,""sd"":0}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":24.6,""max"":24.64,""min"":24.54,""sd"":0.08}","{""value"":65.58,""max"":66.27,""min"":64.62,""sd"":0.59}","{""value"":901.1,""max"":901.16,""min"":901.02,""sd"":0.13}","{""value"":4.91,""max"":4.92,""min"":4.91,""sd"":0.05}","{""value"":4.1,""max"":4.11,""min"":4.1,""sd"":0.03}","{""value"":0,""max"":0.02,""min"":0,""sd"":0.07}",
"2020-09-12T04:03:55.000Z","{""value"":15.93,""max"":20,""min"":12,""sd"":2.63}","{""value"":14,""max"":15,""min"":12,""sd"":1.13}","{""value"":11.53,""max"":13,""min"":10,""sd"":1.06}",,,,,,,,,,2
"2020-09-12T03:48:38.000Z","{""value"":15.97,""max"":19,""min"":12,""sd"":1.48}","{""value"":15.1,""max"":18,""min"":12,""sd"":1.4}","{""value"":11.57,""max"":14,""min"":10,""sd"":1.07}",,,,,,,,,,2
"2020-09-12T03:48:38.000Z",,,,"{""value"":0,""max"":0,""min"":0,""sd"":0.01}","{""value"":593,""max"":593,""min"":593,""sd"":0}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":24.66,""max"":24.67,""min"":24.62,""sd"":0.07}","{""value"":66.09,""max"":66.54,""min"":65.13,""sd"":0.49}","{""value"":901.09,""max"":901.19,""min"":901.01,""sd"":0.14}","{""value"":4.91,""max"":4.92,""min"":4.91,""sd"":0.04}","{""value"":4.1,""max"":4.11,""min"":4.1,""sd"":0.05}","{""value"":0.01,""max"":0.03,""min"":0,""sd"":0.07}",
"2020-09-12T03:33:24.000Z","{""value"":15.47,""max"":18,""min"":13,""sd"":1.51}","{""value"":13.93,""max"":16,""min"":12,""sd"":1.44}","{""value"":10.27,""max"":12,""min"":8,""sd"":1.16}",,,,,,,,,,2
"2020-09-12T03:33:24.000Z",,,,"{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":593,""max"":593,""min"":593,""sd"":0}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":24.7,""max"":24.77,""min"":24.66,""sd"":0.08}","{""value"":64.72,""max"":65.71,""min"":63.82,""sd"":0.59}","{""value"":901.24,""max"":901.32,""min"":901.17,""sd"":0.14}","{""value"":4.91,""max"":4.92,""min"":4.91,""sd"":0.04}","{""value"":4.1,""max"":4.11,""min"":4.1,""sd"":0.05}","{""value"":0,""max"":0.03,""min"":0,""sd"":0.06}",
"2020-09-12T03:18:10.000Z","{""value"":15,""max"":22,""min"":7,""sd"":4.21}","{""value"":12.57,""max"":18,""min"":6,""sd"":3.78}","{""value"":9.93,""max"":14,""min"":5,""sd"":2.79}",,,,,,,,,,2
"2020-09-12T03:18:10.000Z",,,,"{""value"":0,""max"":0.07,""min"":0,""sd"":0.02}","{""value"":593,""max"":593,""min"":593,""sd"":0}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":24.84,""max"":24.89,""min"":24.78,""sd"":0.08}","{""value"":63.6,""max"":64.45,""min"":63.09,""sd"":0.47}","{""value"":901.19,""max"":901.26,""min"":901.09,""sd"":0.14}","{""value"":4.91,""max"":4.92,""min"":4.91,""sd"":0.03}","{""value"":4.1,""max"":4.11,""min"":4.1,""sd"":0.05}","{""value"":0.01,""max"":0.02,""min"":0,""sd"":0.06}",
"2020-09-12T03:02:56.000Z",,,,"{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":593,""max"":593,""min"":593,""sd"":0}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":24.99,""max"":25.06,""min"":24.88,""sd"":0.11}","{""value"":63.13,""max"":63.31,""min"":62.55,""sd"":0.27}","{""value"":900.98,""max"":901.11,""min"":900.92,""sd"":0.13}","{""value"":4.92,""max"":4.92,""min"":4.91,""sd"":0.02}","{""value"":4.11,""max"":4.11,""min"":4.1,""sd"":0.04}","{""value"":0,""max"":0.01,""min"":0,""sd"":0.07}",
"2020-09-12T03:02:56.000Z","{""value"":11.6,""max"":15,""min"":9,""sd"":2.23}","{""value"":10,""max"":12,""min"":9,""sd"":0.93}","{""value"":7.53,""max"":9,""min"":7,""sd"":0.64}",,,,,,,,,,2
"2020-09-12T02:47:43.000Z","{""value"":14.2,""max"":19,""min"":10,""sd"":1.76}","{""value"":12.9,""max"":17,""min"":10,""sd"":1.36}","{""value"":9.77,""max"":13,""min"":7,""sd"":1.34}",,,,,,,,,,2
"2020-09-12T02:47:43.000Z",,,,"{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":593,""max"":593,""min"":593,""sd"":0}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":25.09,""max"":25.15,""min"":25.04,""sd"":0.1}","{""value"":62.8,""max"":63.36,""min"":62.18,""sd"":0.44}","{""value"":900.94,""max"":901.01,""min"":900.86,""sd"":0.14}","{""value"":4.91,""max"":4.92,""min"":4.91,""sd"":0.02}","{""value"":4.11,""max"":4.11,""min"":4.11,""sd"":0}","{""value"":0.01,""max"":0.03,""min"":0,""sd"":0.07}",
"2020-09-12T02:32:29.000Z",,,,"{""value"":0,""max"":0.02,""min"":0,""sd"":0.01}","{""value"":593.12,""max"":594,""min"":593,""sd"":0.52}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":25.19,""max"":25.23,""min"":25.09,""sd"":0.1}","{""value"":64.33,""max"":65.22,""min"":62.9,""sd"":0.69}","{""value"":900.74,""max"":900.9,""min"":900.51,""sd"":0.18}","{""value"":4.91,""max"":4.92,""min"":4.91,""sd"":0.03}","{""value"":4.11,""max"":4.11,""min"":4.11,""sd"":0}","{""value"":0.01,""max"":0.03,""min"":0,""sd"":0.07}",
